cycle,time,well,row,col,temperature,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
23,7.33333333333333,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.623,5958
23,7.33333333333333,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.816,13209
23,7.33333333333333,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.716,4735
23,7.33333333333333,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.329,211
23,7.33333333333333,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.104,13299
23,7.33333333333333,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.072,10276
23,7.33333333333333,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.07,11437
23,7.33333333333333,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.967,9666
23,7.33333333333333,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.072,10365
23,7.33333333333333,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.1,11192
23,7.33333333333333,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.333,247
23,7.33333333333333,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.606,4326
23,7.33333333333333,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.662,5391
23,7.33333333333333,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.649,6219
23,7.33333333333333,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.668,5786
23,7.33333333333333,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.665,6220
23,7.33333333333333,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.746,6060
23,7.33333333333333,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.33,212
23,7.33333333333333,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.622,4742
23,7.33333333333333,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.804,9116
23,7.33333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.733,13658
23,7.33333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.567,5439
23,7.33333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.741,5141
23,7.33333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.702,6001
23,7.33333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.341,533
24,7.66666666666667,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.525,3604
24,7.66666666666667,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.523,2801
24,7.66666666666667,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.549,2773
24,7.66666666666667,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.633,2067
24,7.66666666666667,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.639,1222
24,7.66666666666667,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.163,214
24,7.66666666666667,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.27,193
24,7.66666666666667,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.215,12517
24,7.66666666666667,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.109,8566
24,7.66666666666667,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.088,5756
24,7.66666666666667,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.878,5519
24,7.66666666666667,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.833,3696
24,7.66666666666667,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.151,213
24,7.66666666666667,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.327,189
24,7.66666666666667,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.472,3176
24,7.66666666666667,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.642,3656
24,7.66666666666667,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.658,3124
24,7.66666666666667,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.683,1848
24,7.66666666666667,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.632,1013
24,7.66666666666667,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.158,259
24,7.66666666666667,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.331,271
24,7.66666666666667,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.663,3816
24,7.66666666666667,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.633,3523
24,7.66666666666667,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.702,2850
24,7.66666666666667,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.689,1833
24,7.66666666666667,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.645,1090
24,7.66666666666667,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.264,951
24,7.66666666666667,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.403,433
24,7.66666666666667,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.635,4839
24,7.66666666666667,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.72,5217
24,7.66666666666667,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.694,5939
24,7.66666666666667,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.622,5760
24,7.66666666666667,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.817,12039
24,7.66666666666667,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.718,4842
24,7.66666666666667,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.33,228
24,7.66666666666667,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.106,11871
24,7.66666666666667,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.076,9610
24,7.66666666666667,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.071,11297
24,7.66666666666667,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.962,9714
24,7.66666666666667,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.061,9894
24,7.66666666666667,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.102,10931
24,7.66666666666667,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.333,249
24,7.66666666666667,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.61,3778
24,7.66666666666667,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.666,5851
24,7.66666666666667,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.651,5969
24,7.66666666666667,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.671,5972
24,7.66666666666667,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.667,6179
24,7.66666666666667,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.749,5672
24,7.66666666666667,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.328,164
24,7.66666666666667,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.624,4560
24,7.66666666666667,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.807,9390
24,7.66666666666667,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.733,12566
24,7.66666666666667,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.57,5128
24,7.66666666666667,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.741,6011
24,7.66666666666667,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.703,5482
24,7.66666666666667,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.345,642
25,8,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.527,3477
25,8,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.525,2735
25,8,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.551,2648
25,8,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.635,1932
25,8,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.643,1342
25,8,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.162,196
25,8,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.27,199
25,8,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.214,13127
25,8,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.113,8620
25,8,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.093,5941
25,8,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.878,5380
25,8,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.831,3397
25,8,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.153,160
25,8,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.327,206
25,8,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.474,2889
25,8,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.643,3377
25,8,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.658,3137
25,8,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.685,2207
25,8,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.635,1211
25,8,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.159,184
25,8,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.332,205
25,8,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.666,3356
25,8,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.636,3519
25,8,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.704,3274
25,8,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.69,2031
25,8,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.648,1001
25,8,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.273,1079
25,8,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.411,393
25,8,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.637,4672
25,8,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.722,4815
25,8,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.695,5809
25,8,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.626,5451
25,8,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.818,12593
25,8,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.719,4850
25,8,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.331,202
25,8,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.106,12225
25,8,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.079,9930
25,8,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.075,11881
25,8,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.979,10000
25,8,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.057,9832
25,8,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.105,10923
25,8,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.334,154
25,8,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.613,4038
25,8,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.667,5238
25,8,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.652,5783
25,8,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.673,6031
25,8,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.668,5417
25,8,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.75,6743
25,8,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.33,169
25,8,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.626,4553
25,8,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.808,9928
25,8,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.733,12962
25,8,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.573,6142
25,8,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.742,5737
25,8,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.707,5731
25,8,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.349,767
26,8.33333333333333,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.532,3469
26,8.33333333333333,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.528,2611
26,8.33333333333333,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.553,2547
26,8.33333333333333,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.635,1859
26,8.33333333333333,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.646,995
26,8.33333333333333,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.163,167
26,8.33333333333333,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.269,242
26,8.33333333333333,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.222,12897
26,8.33333333333333,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.116,8311
26,8.33333333333333,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.084,5646
26,8.33333333333333,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.875,5381
26,8.33333333333333,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.829,3430
26,8.33333333333333,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.152,157
26,8.33333333333333,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.327,219
26,8.33333333333333,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.478,3052
26,8.33333333333333,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.644,3546
26,8.33333333333333,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.658,2984
26,8.33333333333333,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.691,2082
26,8.33333333333333,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.638,1013
26,8.33333333333333,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.158,236
26,8.33333333333333,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.333,129
26,8.33333333333333,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.669,3574
26,8.33333333333333,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.638,3429
26,8.33333333333333,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.705,3124
26,8.33333333333333,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.691,2068
26,8.33333333333333,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.649,838
26,8.33333333333333,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.274,988
26,8.33333333333333,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.421,421
26,8.33333333333333,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.64,4604
26,8.33333333333333,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.725,5362
26,8.33333333333333,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.697,5739
26,8.33333333333333,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.628,5697
26,8.33333333333333,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.817,12993
26,8.33333333333333,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.722,5044
26,8.33333333333333,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.33,266
26,8.33333333333333,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.106,12116
26,8.33333333333333,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.078,9477
26,8.33333333333333,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.074,11385
26,8.33333333333333,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.969,9621
26,8.33333333333333,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.041,9771
26,8.33333333333333,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.105,11453
26,8.33333333333333,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.334,239
26,8.33333333333333,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.616,4257
26,8.33333333333333,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.671,5821
26,8.33333333333333,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.654,6176
26,8.33333333333333,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.67,5657
26,8.33333333333333,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.671,5528
26,8.33333333333333,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.752,6147
26,8.33333333333333,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.33,288
26,8.33333333333333,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.629,4940
26,8.33333333333333,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.81,8667
26,8.33333333333333,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.733,12837
26,8.33333333333333,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.576,5510
26,8.33333333333333,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.743,5715
26,8.33333333333333,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.709,5309
26,8.33333333333333,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.354,736
27,8.66666666666667,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.535,3649
27,8.66666666666667,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.53,3047
27,8.66666666666667,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.555,2646
27,8.66666666666667,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.637,1957
27,8.66666666666667,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.648,1031
27,8.66666666666667,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.162,201
27,8.66666666666667,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.271,213
27,8.66666666666667,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.216,13179
27,8.66666666666667,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.118,7960
27,8.66666666666667,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.083,5489
27,8.66666666666667,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.873,5125
27,8.66666666666667,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.827,3043
27,8.66666666666667,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.152,165
27,8.66666666666667,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.328,146
27,8.66666666666667,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.481,2791
27,8.66666666666667,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.647,3893
27,8.66666666666667,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.658,3058
27,8.66666666666667,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.696,2556
27,8.66666666666667,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.639,994
27,8.66666666666667,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.158,172
27,8.66666666666667,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.333,213
27,8.66666666666667,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.673,3556
27,8.66666666666667,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.64,3265
27,8.66666666666667,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.709,3142
27,8.66666666666667,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.693,1977
27,8.66666666666667,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.654,1072
27,8.66666666666667,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.292,1115
27,8.66666666666667,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.433,315
27,8.66666666666667,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.643,4710
27,8.66666666666667,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.728,5760
27,8.66666666666667,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.699,6067
27,8.66666666666667,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.629,6109
27,8.66666666666667,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.816,12413
27,8.66666666666667,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.725,5041
27,8.66666666666667,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.332,247
27,8.66666666666667,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.106,12524
27,8.66666666666667,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.082,9197
27,8.66666666666667,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.079,12029
27,8.66666666666667,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.987,9675
27,8.66666666666667,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.045,9632
27,8.66666666666667,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.105,10689
27,8.66666666666667,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.334,233
27,8.66666666666667,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.619,4296
27,8.66666666666667,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.674,5160
27,8.66666666666667,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.656,6703
27,8.66666666666667,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.676,6279
27,8.66666666666667,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.671,6021
27,8.66666666666667,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.756,6255
27,8.66666666666667,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.331,310
27,8.66666666666667,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.633,4787
27,8.66666666666667,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.815,9343
27,8.66666666666667,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.733,12771
27,8.66666666666667,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.578,5692
27,8.66666666666667,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.744,6290
27,8.66666666666667,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.712,5433
27,8.66666666666667,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.36,885
28,9,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.538,3420
28,9,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.532,2632
28,9,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.557,2896
28,9,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.638,2185
28,9,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.651,1329
28,9,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.161,213
28,9,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.272,189
28,9,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.233,13415
28,9,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.116,8539
28,9,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.072,5218
28,9,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.871,5098
28,9,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.826,3343
28,9,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.154,128
28,9,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.328,222
28,9,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.483,3002
28,9,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.648,3678
28,9,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.656,2852
28,9,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.695,2249
28,9,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.641,1046
28,9,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.158,190
28,9,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.333,227
28,9,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.675,3509
28,9,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.643,3457
28,9,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.715,3037
28,9,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.693,1640
28,9,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.655,1037
28,9,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.308,1072
28,9,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.443,433
28,9,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.645,4414
28,9,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.729,5873
28,9,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.701,6320
28,9,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.633,5729
28,9,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.816,12534
28,9,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.727,5252
28,9,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.332,184
28,9,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.116,12080
28,9,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.085,9878
28,9,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.078,11017
28,9,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.975,10371
28,9,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.045,9690
28,9,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.113,10921
28,9,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.335,246
28,9,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.622,3963
28,9,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.676,5766
28,9,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.656,6567
28,9,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.675,6218
28,9,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.674,5324
28,9,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.759,6126
28,9,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.331,260
28,9,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.635,4958
28,9,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.826,9401
28,9,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.733,13447
28,9,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.58,5671
28,9,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.745,5966
28,9,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.714,5309
28,9,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.365,1142
29,9.33333333333333,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.541,4109
29,9.33333333333333,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.534,2715
29,9.33333333333333,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.558,2612
29,9.33333333333333,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.638,2245
29,9.33333333333333,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.655,1015
29,9.33333333333333,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.162,134
29,9.33333333333333,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.27,236
29,9.33333333333333,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.228,13474
